Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
839,Exit long,2024-05-14 20:30,Normal,42.43,1864780,76511923.4,2610692,3.41,0,2610692,3.41,-969685.6,-1.27,79112660,791126.60,11
839,Entry long,2024-05-13 16:30,Normal,41.03,1864780,76511923.4,2610692,3.41,0,2610692,3.41,-969685.6,-1.27,79112660,791126.60,11
840,Exit long,2024-05-15 18:30,Normal,45.64,1792944,79122618.72,2707345.5,3.42,0,2707345.5,3.42,-161364.95,-0.20,81820000,818200.00,3
840,Entry long,2024-05-15 15:30,Normal,44.13,1792944,79122618.72,2707345.5,3.42,0,2707345.5,3.42,-161364.95,-0.20,81820000,818200.00,3
841,Exit long,2024-05-23 15:30,Normal,52.43,1690004,81829993.68,6776916,8.28,0,6776916,8.28,-1673104,-2.04,88596920,885969.20,7
841,Entry long,2024-05-22 15:30,Normal,48.42,1690004,81829993.68,6776916,8.28,0,6776916,8.28,-1673104,-2.04,88596920,885969.20,7
842,Exit long,2024-05-28 15:30,Normal,52.74,1737390,88606890,3023058.5,3.41,0,3023058.5,3.41,-1407285.9,-1.59,91619976,916199.76,6
842,Entry long,2024-05-24 16:30,Normal,51,1737390,88606890,3023058.5,3.41,0,3023058.5,3.41,-1407285.9,-1.59,91619976,916199.76,6
843,Exit long,2024-05-31 21:30,Normal,46.93,2019170,91629934.6,3129713.5,3.42,0,3129713.5,3.42,-1494185.8,-1.63,94749690,947496.90,3
843,Entry long,2024-05-31 18:30,Normal,45.38,2019170,91629934.6,3129713.5,3.42,0,3129713.5,3.42,-1494185.8,-1.63,94749690,947496.90,3
844,Exit long,2024-06-05 15:30,Normal,50.2,1951795,94759647.25,3220461.8,3.40,0,3220461.8,3.40,-5992010.5,-6.32,97970150,979701.50,14
844,Entry long,2024-06-03 15:30,Normal,48.55,1951795,94759647.25,3220461.8,3.40,0,3220461.8,3.40,-5992010.5,-6.32,97970150,979701.50,14
845,Exit long,2024-06-10 17:30,Normal,53.6,1890413,97980105.79,3346031,3.42,0,3346031,3.42,-3969867.2,-4.05,101316184,1013161.84,6
845,Entry long,2024-06-07 18:30,Normal,51.83,1890413,97980105.79,3346031,3.42,0,3346031,3.42,-3969867.2,-4.05,101316184,1013161.84,6
846,Exit long,2024-06-12 15:30,Normal,56.46,1895719,101326180.6,5706114,5.63,0,5706114,5.63,0,0.00,107022296,1070222.96,1
846,Entry long,2024-06-11 21:30,Normal,53.45,1895719,101326180.6,5706114,5.63,0,5706114,5.63,0,0.00,107022296,1070222.96,1
847,Exit long,2024-06-17 18:30,Normal,60.63,1825555,107032289.7,3651110,3.41,0,3651110,3.41,-1989855,-1.86,110673410,1106734.10,17
847,Entry long,2024-06-13 15:30,Normal,58.63,1825555,107032289.7,3651110,3.41,0,3651110,3.41,-1989855,-1.86,110673410,1106734.10,17
848,Exit long,2024-06-26 15:30,Normal,55.35,2068075,110683374,3784577.2,3.42,0,3784577.2,3.42,-1716502.2,-1.55,114457980,1144579.80,7
848,Entry long,2024-06-25 15:30,Normal,53.52,2068075,110683374,3784577.2,3.42,0,3784577.2,3.42,-1716502.2,-1.55,114457980,1144579.80,7
849,Exit long,2024-06-28 15:30,Normal,56.05,2111955,114467961,3907116.8,3.41,0,3907116.8,3.41,-4118312.2,-3.60,118365100,1183651.00,7
849,Entry long,2024-06-27 15:30,Normal,54.2,2111955,114467961,3907116.8,3.41,0,3907116.8,3.41,-4118312.2,-3.60,118365100,1183651.00,7
850,Exit long,2024-07-02 15:30,Normal,56.16,2179618,118375053.6,4032293.2,3.41,0,4032293.2,3.41,-1743694.4,-1.47,122397390,1223973.90,5
850,Entry long,2024-07-01 17:30,Normal,54.31,2179618,118375053.6,4032293.2,3.41,0,4032293.2,3.41,-1743694.4,-1.47,122397390,1223973.90,5
851,Exit long,2024-07-03 17:30,Normal,59.85,2115213,122407376.3,4188121.8,3.42,0,4188121.8,3.42,-423042.6,-0.35,126585510,1265855.10,2
851,Entry long,2024-07-03 15:30,Normal,57.87,2115213,122407376.3,4188121.8,3.42,0,4188121.8,3.42,-423042.6,-0.35,126585510,1265855.10,2
852,Exit long,2024-07-08 15:30,Normal,63.28,2068554,126595504.8,4302592.5,3.40,0,4302592.5,3.40,-2337466,-1.85,130888110,1308881.10,5
852,Entry long,2024-07-05 17:30,Normal,61.2,2068554,126595504.8,4302592.5,3.40,0,4302592.5,3.40,-2337466,-1.85,130888110,1308881.10,5
853,Exit long,2024-07-10 15:30,Normal,65.64,2062036,130898045.3,4453998,3.40,0,4453998,3.40,0,0.00,135342110,1353421.10,1
853,Entry long,2024-07-09 21:30,Normal,63.48,2062036,130898045.3,4453998,3.40,0,4453998,3.40,0,0.00,135342110,1353421.10,1
854,Exit long,2024-07-12 19:30,Normal,66.07,2118517,135352051.1,4618367,3.41,0,4618367,3.41,-402518.22,-0.30,139960480,1399604.80,4
854,Entry long,2024-07-12 15:30,Normal,63.89,2118517,135352051.1,4618367,3.41,0,4618367,3.41,-402518.22,-0.30,139960480,1399604.80,4
855,Exit long,2024-07-17 15:30,Normal,57.94,2196648,139970410.6,-12696625,-9.07,0,2526145.2,1.80,-12696625,-9.07,127263850,1272638.50,6
855,Entry long,2024-07-16 16:30,Normal,63.72,2196648,139970410.6,-12696625,-9.07,0,2526145.2,1.80,-12696625,-9.07,127263850,1272638.50,6
856,Exit long,2024-07-22 18:30,Normal,50.77,2592663,127273826.7,4355674,3.42,0,4355674,3.42,-1348184.8,-1.06,131619520,1316195.20,2
856,Entry long,2024-07-22 16:30,Normal,49.09,2592663,127273826.7,4355674,3.42,0,4355674,3.42,-1348184.8,-1.06,131619520,1316195.20,2
857,Exit long,2024-07-24 15:30,Normal,46.74,2599832,131629494.2,-10113346,-7.68,0,389974.8,0.30,-10113346,-7.68,121506180,1215061.80,6
857,Entry long,2024-07-23 16:30,Normal,50.63,2599832,131629494.2,-10113346,-7.68,0,389974.8,0.30,-10113346,-7.68,121506180,1215061.80,6
858,Exit long,2024-07-25 17:30,Normal,42.1,2984188,121516135.4,4118179.5,3.39,0,4118179.5,3.39,-1700987.1,-1.40,125624350,1256243.50,1
858,Entry long,2024-07-25 16:30,Normal,40.72,2984188,121516135.4,4118179.5,3.39,0,4118179.5,3.39,-1700987.1,-1.40,125624350,1256243.50,1
859,Exit long,2024-07-26 18:30,Normal,42.44,3061265,125634315.6,4285771,3.41,0,4285771,3.41,-2357174,-1.88,129910130,1299101.30,3
859,Entry long,2024-07-26 15:30,Normal,41.04,3061265,125634315.6,4285771,3.41,0,4285771,3.41,-2357174,-1.88,129910130,1299101.30,3
860,Exit long,2024-07-30 15:30,Normal,39.76,3015787,129920104,-10012413,-7.71,0,965051.8,0.74,-10012413,-7.71,119897710,1198977.10,7
860,Entry long,2024-07-29 15:30,Normal,43.08,3015787,129920104,-10012413,-7.71,0,965051.8,0.74,-10012413,-7.71,119897710,1198977.10,7
861,Exit long,2024-07-31 20:30,Normal,43.92,2822686,119907701.3,4064667.8,3.39,0,4064667.8,3.39,-3217862,-2.68,123962380,1239623.80,3
861,Entry long,2024-07-31 17:30,Normal,42.48,2822686,119907701.3,4064667.8,3.39,0,4064667.8,3.39,-3217862,-2.68,123962380,1239623.80,3
862,Exit long,2024-08-05 17:30,Normal,28.52,4495010,123972375.8,4225309.5,3.41,0,4225309.5,3.41,-404550.9,-0.33,128187690,1281876.90,1
862,Entry long,2024-08-05 16:30,Normal,27.58,4495010,123972375.8,4225309.5,3.41,0,4225309.5,3.41,-404550.9,-0.33,128187690,1281876.90,1
863,Exit long,2024-08-06 16:30,Normal,29.25,4533157,128197680,4397162.5,3.43,0,4397162.5,3.43,-1133289.2,-0.88,132584850,1325848.50,1
863,Entry long,2024-08-06 15:30,Normal,28.28,4533157,128197680,4397162.5,3.43,0,4397162.5,3.43,-1133289.2,-0.88,132584850,1325848.50,1
864,Exit long,2024-08-07 16:30,Normal,30.5,4496264,132594825.4,4541226.5,3.42,0,4541226.5,3.42,-539551.7,-0.41,137126080,1371260.80,1
864,Entry long,2024-08-07 15:30,Normal,29.49,4496264,132594825.4,4541226.5,3.42,0,4541226.5,3.42,-539551.7,-0.41,137126080,1371260.80,1
865,Exit long,2024-08-08 19:30,Normal,30.73,4614269,137136074.7,4660411.5,3.40,0,4660411.5,3.40,-876711.1,-0.64,141786500,1417865.00,3
865,Entry long,2024-08-08 16:30,Normal,29.72,4614269,137136074.7,4660411.5,3.40,0,4660411.5,3.40,-876711.1,-0.64,141786500,1417865.00,3
866,Exit long,2024-08-13 15:30,Normal,32.33,4544759,141796480.8,5135577.5,3.62,0,5135577.5,3.62,-5862739,-4.13,146922060,1469220.60,11
866,Entry long,2024-08-09 18:30,Normal,31.2,4544759,141796480.8,5135577.5,3.62,0,5135577.5,3.62,-5862739,-4.13,146922060,1469220.60,11
867,Exit long,2024-08-15 15:30,Normal,36.95,4247819,146932059.2,10024853,6.82,0,10024853,6.82,0,0.00,156946930,1569469.30,1
867,Entry long,2024-08-14 21:30,Normal,34.59,4247819,146932059.2,10024853,6.82,0,10024853,6.82,0,0.00,156946930,1569469.30,1
868,Exit long,2024-08-19 20:30,Normal,40.7,3987726,156956895.4,5343553,3.40,0,5343553,3.40,-239263.56,-0.15,162290480,1622904.80,2
868,Entry long,2024-08-19 18:30,Normal,39.36,3987726,156956895.4,5343553,3.40,0,5343553,3.40,-239263.56,-0.15,162290480,1622904.80,2
869,Exit long,2024-08-21 20:30,Normal,41.83,4012372,162300447.4,5537073.5,3.41,0,5537073.5,3.41,-2246928.2,-1.38,167827550,1678275.50,5
869,Entry long,2024-08-21 15:30,Normal,40.45,4012372,162300447.4,5537073.5,3.41,0,5537073.5,3.41,-2246928.2,-1.38,167827550,1678275.50,5
870,Exit long,2024-08-26 16:30,Normal,36.76,4214905,167837517.1,-12897609,-7.68,0,1348769.6,0.80,-12897609,-7.68,154929940,1549299.40,7
870,Entry long,2024-08-23 16:30,Normal,39.82,4214905,167837517.1,-12897609,-7.68,0,1348769.6,0.80,-12897609,-7.68,154929940,1549299.40,7
871,Exit long,2024-08-30 15:30,Normal,38.63,4148324,154939901.4,5309854.5,3.43,0,5309854.5,3.43,-10121911,-6.53,160239790,1602397.90,21
871,Entry long,2024-08-27 15:30,Normal,37.35,4148324,154939901.4,5309854.5,3.43,0,5309854.5,3.43,-10121911,-6.53,160239790,1602397.90,21
872,Exit long,2024-09-06 15:30,Normal,28.34,5218163,160249785.7,-12367046,-7.72,0,1826357,1.14,-12367046,-7.72,147872750,1478727.50,12
872,Entry long,2024-09-04 17:30,Normal,30.71,5218163,160249785.7,-12367046,-7.72,0,1826357,1.14,-12367046,-7.72,147872750,1478727.50,12
873,Exit long,2024-09-10 19:30,Normal,27.58,5544909,147882723,5045867,3.41,0,5045867,3.41,-4491376.5,-3.04,152918610,1529186.10,11
873,Entry long,2024-09-09 15:30,Normal,26.67,5544909,147882723,5045867,3.41,0,5045867,3.41,-4491376.5,-3.04,152918610,1529186.10,11
874,Exit long,2024-09-11 17:30,Normal,28.51,5546921,152928612,5214105.5,3.41,0,5214105.5,3.41,-4326598.5,-2.83,158132720,1581327.20,2
874,Entry long,2024-09-11 15:30,Normal,27.57,5546921,152928612,5214105.5,3.41,0,5214105.5,3.41,-4326598.5,-2.83,158132720,1581327.20,2
875,Exit long,2024-09-13 18:30,Normal,33.17,4931173,158142718.1,5424290.5,3.43,0,5424290.5,3.43,-4733926,-2.99,163557010,1635570.10,6
875,Entry long,2024-09-12 19:30,Normal,32.07,4931173,158142718.1,5424290.5,3.43,0,5424290.5,3.43,-4733926,-2.99,163557010,1635570.10,6
876,Exit long,2024-09-19 15:30,Normal,34.28,4989841,163566988,7484761.5,4.58,0,7484761.5,4.58,-10328971,-6.31,171041780,1710417.80,14
876,Entry long,2024-09-17 15:30,Normal,32.78,4989841,163566988,7484761.5,4.58,0,7484761.5,4.58,-10328971,-6.31,171041780,1710417.80,14
877,Exit long,2024-09-24 15:30,Normal,34.7,5096894,171051762.6,5810459,3.40,0,5810459,3.40,-3771701.5,-2.21,176852220,1768522.20,7
877,Entry long,2024-09-23 15:30,Normal,33.56,5096894,171051762.6,5810459,3.40,0,5810459,3.40,-3771701.5,-2.21,176852220,1768522.20,7
878,Exit long,2024-09-26 15:30,Normal,39.82,4973628,176862211.7,21187656,11.98,0,21187656,11.98,-3978902.5,-2.25,198039890,1980398.90,7
878,Entry long,2024-09-25 15:30,Normal,35.56,4973628,176862211.7,21187656,11.98,0,21187656,11.98,-3978902.5,-2.25,198039890,1980398.90,7
879,Exit long,2024-10-01 15:30,Normal,33.5,5455919,198049859.7,-15276573,-7.71,0,1855012.5,0.94,-15276573,-7.71,182763310,1827633.10,1
879,Entry long,2024-09-30 21:30,Normal,36.3,5455919,198049859.7,-15276573,-7.71,0,1855012.5,0.94,-15276573,-7.71,182763310,1827633.10,1
880,Exit long,2024-10-04 15:30,Normal,37.03,5208700,182773283,10104878,5.53,0,10104878,5.53,-7448441,-4.08,192868200,1928682.00,11
880,Entry long,2024-10-02 18:30,Normal,35.09,5208700,182773283,10104878,5.53,0,10104878,5.53,-7448441,-4.08,192868200,1928682.00,11
881,Exit long,2024-10-09 16:30,Normal,37.71,5288680,192878159.6,6557963,3.40,0,6557963,3.40,-6557963,-3.40,199426160,1994261.60,13
881,Entry long,2024-10-07 17:30,Normal,36.47,5288680,192878159.6,6557963,3.40,0,6557963,3.40,-6557963,-3.40,199426160,1994261.60,13
882,Exit long,2024-10-14 15:30,Normal,39.47,5224945,199436150.7,6792428.5,3.41,0,6792428.5,3.41,-2560223,-1.28,206218580,2062185.80,7
882,Entry long,2024-10-11 15:30,Normal,38.17,5224945,199436150.7,6792428.5,3.41,0,6792428.5,3.41,-2560223,-1.28,206218580,2062185.80,7
883,Exit long,2024-10-21 16:30,Normal,33.7,5648550,206228560.5,-15872425,-7.70,0,847282.5,0.41,-15872426,-7.70,190346160,1903461.60,13
883,Entry long,2024-10-17 17:30,Normal,36.51,5648550,206228560.5,-15872425,-7.70,0,847282.5,0.41,-15872426,-7.70,190346160,1903461.60,13
884,Exit long,2024-10-25 15:30,Normal,35.35,5569226,190356144.7,6515994.5,3.42,0,6515994.5,3.42,-12252297,-6.44,196862140,1968621.40,18
884,Entry long,2024-10-22 18:30,Normal,34.18,5569226,190356144.7,6515994.5,3.42,0,6515994.5,3.42,-12252297,-6.44,196862140,1968621.40,18
885,Exit long,2024-10-29 17:30,Normal,36.93,5511538,196872137.4,6668961,3.39,0,6668961,3.39,-55115.38,-0.03,203531100,2035311.00,3
885,Entry long,2024-10-29 14:30,Normal,35.72,5511538,196872137.4,6668961,3.39,0,6668961,3.39,-55115.38,-0.03,203531100,2035311.00,3
886,Exit long,2024-11-01 14:30,Normal,30.72,6853236,203541109.2,6990300.5,3.43,0,6990300.5,3.43,0,0.00,210521400,2105214.00,1
886,Entry long,2024-10-31 20:30,Normal,29.7,6853236,203541109.2,6990300.5,3.43,0,6990300.5,3.43,0,0.00,210521400,2105214.00,1
887,Exit long,2024-11-06 15:30,Normal,32.92,6760803,210531405.4,12034229,5.72,0,12034229,5.72,-7977747.5,-3.79,222555650,2225556.50,13
887,Entry long,2024-11-04 16:30,Normal,31.14,6760803,210531405.4,12034229,5.72,0,12034229,5.72,-7977747.5,-3.79,222555650,2225556.50,13
888,Exit long,2024-11-11 15:30,Normal,32.85,6253600,222565624,-17134864,-7.70,0,2751584,1.24,-17134864,-7.70,205420780,2054207.80,13
888,Entry long,2024-11-07 16:30,Normal,35.59,6253600,222565624,-17134864,-7.70,0,2751584,1.24,-17134864,-7.70,205420780,2054207.80,13
889,Exit long,2024-11-15 15:30,Normal,27.75,6546551,205430770.4,-23763980,-11.57,0,0,0.00,-23763980,-11.57,181656800,1816568.00,15
889,Entry long,2024-11-12 21:30,Normal,31.38,6546551,205430770.4,-23763980,-11.57,0,0,0.00,-23763980,-11.57,181656800,1816568.00,15
890,Exit long,2024-11-21 15:30,Normal,27.98,6713481,181666795.9,6176402.5,3.40,0,6176402.5,3.40,-8727525,-4.80,187833200,1878332.00,21
890,Entry long,2024-11-18 15:30,Normal,27.06,6713481,181666795.9,6176402.5,3.40,0,6176402.5,3.40,-8727525,-4.80,187833200,1878332.00,21
891,Exit long,2024-11-25 15:30,Normal,29.3,6661106,187843189.2,7327216.5,3.90,0,7327216.5,3.90,0,0.00,195160420,1951604.20,1
891,Entry long,2024-11-22 21:30,Normal,28.2,6661106,187843189.2,7327216.5,3.90,0,7327216.5,3.90,0,0.00,195160420,1951604.20,1
892,Exit long,2024-11-29 15:30,Normal,27.29,7395620,195170411.8,6656058,3.41,0,6656058,3.41,-443737.2,-0.23,201816480,2018164.80,3
892,Entry long,2024-11-27 19:30,Normal,26.39,7395620,195170411.8,6656058,3.41,0,6656058,3.41,-443737.2,-0.23,201816480,2018164.80,3
893,Exit long,2024-12-04 15:30,Normal,31.25,6678572,201826445.8,6878929,3.41,0,6878929,3.41,-7279643.5,-3.61,208695410,2086954.10,12
893,Entry long,2024-12-02 17:30,Normal,30.22,6678572,201826445.8,6878929,3.41,0,6878929,3.41,-7279643.5,-3.61,208695410,2086954.10,12
894,Exit long,2024-12-10 17:30,Normal,27.08,7115765,208705387.4,-16010471,-7.67,0,5052193,2.42,-16010471,-7.67,192684930,1926849.30,14
894,Entry long,2024-12-06 17:30,Normal,29.33,7115765,208705387.4,-16010471,-7.67,0,5052193,2.42,-16010471,-7.67,192684930,1926849.30,14
895,Exit long,2024-12-11 20:30,Normal,29,6872144,192694917.8,6597258,3.42,0,6597258,3.42,-3436072,-1.78,199282190,1992821.90,5
895,Entry long,2024-12-11 15:30,Normal,28.04,6872144,192694917.8,6597258,3.42,0,6597258,3.42,-3436072,-1.78,199282190,1992821.90,5
896,Exit long,2024-12-16 15:30,Normal,30.95,6658609,199292167.4,6791781,3.41,0,6791781,3.41,-532688.75,-0.27,206073970,2060739.70,4
896,Entry long,2024-12-13 18:30,Normal,29.93,6658609,199292167.4,6791781,3.41,0,6791781,3.41,-532688.75,-0.27,206073970,2060739.70,4
897,Exit long,2024-12-18 20:30,Normal,29.22,6509285,206083963.1,-15882655,-7.71,0,2603714,1.26,-15882655,-7.71,190191310,1901913.10,5
897,Entry long,2024-12-18 15:30,Normal,31.66,6509285,206083963.1,-15882655,-7.71,0,2603714,1.26,-15882655,-7.71,190191310,1901913.10,5
898,Exit long,2024-12-20 16:30,Normal,27.64,7115649,190201297.8,6475240.5,3.40,0,6475240.5,3.40,-142312.98,-0.07,196666560,1966665.60,1
898,Entry long,2024-12-20 15:30,Normal,26.73,7115649,190201297.8,6475240.5,3.40,0,6475240.5,3.40,-142312.98,-0.07,196666560,1966665.60,1
899,Exit long,2024-12-24 15:30,Normal,30.05,6871997,196676554.1,9826956,5.00,0,9826956,5.00,-893359.6,-0.45,206493520,2064935.20,6
899,Entry long,2024-12-23 16:30,Normal,28.62,6871997,196676554.1,9826956,5.00,0,9826956,5.00,-893359.6,-0.45,206493520,2064935.20,6
900,Exit long,2024-12-30 15:30,Normal,28.09,6733078,206503502.3,-17371342,-8.41,0,807969.4,0.39,-17371342,-8.41,189122180,1891221.80,12
900,Entry long,2024-12-26 17:30,Normal,30.67,6733078,206503502.3,-17371342,-8.41,0,807969.4,0.39,-17371342,-8.41,189122180,1891221.80,12
901,Exit long,2025-01-03 17:30,Normal,29.18,6704437,189132167.8,6503304,3.44,0,6503304,3.44,-9050990,-4.79,195625470,1956254.70,8
901,Entry long,2025-01-02 16:30,Normal,28.21,6704437,189132167.8,6503304,3.44,0,6503304,3.44,-9050990,-4.79,195625470,1956254.70,8
902,Exit long,2025-01-15 15:30,Normal,29.45,6947282,195635461.1,8961994,4.58,0,8961994,4.58,-14450347,-7.39,204587470,2045874.70,17
902,Entry long,2025-01-10 19:30,Normal,28.16,6947282,195635461.1,8961994,4.58,0,8961994,4.58,-14450347,-7.39,204587470,2045874.70,17
903,Exit long,2025-01-17 15:30,Normal,31.81,6703717,204597442.8,8647795,4.23,0,8647795,4.23,-4826676,-2.36,213235260,2132352.60,7
903,Entry long,2025-01-16 15:30,Normal,30.52,6703717,204597442.8,8647795,4.23,0,8647795,4.23,-4826676,-2.36,213235260,2132352.60,7
904,Exit long,2025-01-21 18:30,Normal,34.21,6446350,213245258,7284375.5,3.42,0,7284375.5,3.42,-3029784.5,-1.42,220519630,2205196.30,3
904,Entry long,2025-01-21 15:30,Normal,33.08,6446350,213245258,7284375.5,3.42,0,7284375.5,3.42,-3029784.5,-1.42,220519630,2205196.30,3
905,Exit long,2025-01-24 19:30,Normal,32.47,6268608,220529629.4,-16987928,-7.70,0,4576084,2.08,-16987928,-7.70,203531710,2035317.10,18
905,Entry long,2025-01-22 15:30,Normal,35.18,6268608,220529629.4,-16987928,-7.70,0,4576084,2.08,-16987928,-7.70,203531710,2035317.10,18
906,Exit long,2025-01-29 15:30,Normal,25.94,8141668,203541700,7653168,3.76,0,7653168,3.76,-8955835,-4.40,211184880,2111848.80,7
906,Entry long,2025-01-28 15:30,Normal,25,8141668,203541700,7653168,3.76,0,7653168,3.76,-8955835,-4.40,211184880,2111848.80,7
907,Exit long,2025-01-30 19:30,Normal,27.04,8076286,211194878.9,7187894.5,3.40,0,7187894.5,3.40,-1453731.5,-0.69,218372770,2183727.70,4
907,Entry long,2025-01-30 15:30,Normal,26.15,8076286,211194878.9,7187894.5,3.40,0,7187894.5,3.40,-1453731.5,-0.69,218372770,2183727.70,4
908,Exit long,2025-01-31 20:30,Normal,26.55,7590642,218382770.3,-16851226,-7.72,0,1062689.9,0.49,-16851226,-7.72,201521550,2015215.50,4
908,Entry long,2025-01-31 16:30,Normal,28.77,7590642,218382770.3,-16851226,-7.72,0,1062689.9,0.49,-16851226,-7.72,201521550,2015215.50,4
909,Exit long,2025-02-05 17:30,Normal,27.11,7686176,201531534.7,6840696.5,3.39,0,6840696.5,3.39,-6533249.5,-3.24,208362240,2083622.40,9
909,Entry long,2025-02-04 15:30,Normal,26.22,7686176,201531534.7,6840696.5,3.39,0,6840696.5,3.39,-6533249.5,-3.24,208362240,2083622.40,9
910,Exit long,2025-02-07 15:30,Normal,27.92,7720349,208372219.5,7179924.5,3.45,0,7179924.5,3.45,-3010936,-1.44,215542180,2155421.80,6
910,Entry long,2025-02-06 16:30,Normal,26.99,7720349,208372219.5,7179924.5,3.45,0,7179924.5,3.45,-3010936,-1.44,215542180,2155421.80,6
911,Exit long,2025-02-11 16:30,Normal,27.71,8045993,215552152.5,7402313.5,3.43,0,7402313.5,3.43,-2252878,-1.05,222944480,2229444.80,8
911,Entry long,2025-02-10 15:30,Normal,26.79,8045993,215552152.5,7402313.5,3.43,0,7402313.5,3.43,-2252878,-1.05,222944480,2229444.80,8
912,Exit long,2025-02-18 15:30,Normal,29.02,7976904,222954466.8,8535287,3.83,0,8535287,3.83,-3110992.5,-1.40,231479780,2314797.80,14
912,Entry long,2025-02-13 15:30,Normal,27.95,7976904,222954466.8,8535287,3.83,0,8535287,3.83,-3110992.5,-1.40,231479780,2314797.80,14
913,Exit long,2025-02-19 17:30,Normal,31.11,7695803,231489754.2,7926677,3.42,0,7926677,3.42,0,0.00,239406450,2394064.50,2
913,Entry long,2025-02-19 15:30,Normal,30.08,7695803,231489754.2,7926677,3.42,0,7926677,3.42,0,0.00,239406450,2394064.50,2
914,Exit long,2025-02-21 18:30,Normal,28.86,7658875,239416432.5,-18381300,-7.68,0,3752848.8,1.57,-18381300,-7.68,221025150,2210251.50,6
914,Entry long,2025-02-20 19:30,Normal,31.26,7658875,239416432.5,-18381300,-7.68,0,3752848.8,1.57,-18381300,-7.68,221025150,2210251.50,6
915,Exit long,2025-02-26 16:30,Normal,26.34,8678254,221035129.4,7550081,3.42,0,7550081,3.42,-7029385.5,-3.18,228575230,2285752.30,6
915,Entry long,2025-02-25 17:30,Normal,25.47,8678254,221035129.4,7550081,3.42,0,7550081,3.42,-7029385.5,-3.18,228575230,2285752.30,6
916,Exit long,2025-03-03 15:30,Normal,23.56,10319874,228585209.1,14551022,6.37,0,14551022,6.37,-10629470,-4.65,243126260,2431262.60,6
916,Entry long,2025-02-28 16:30,Normal,22.15,10319874,228585209.1,14551022,6.37,0,14551022,6.37,-10629470,-4.65,243126260,2431262.60,6
917,Exit long,2025-03-04 20:30,Normal,22.09,11382783,243136244.9,8309431.5,3.42,0,8309431.5,3.42,-1365934,-0.56,251435680,2514356.80,1
917,Entry long,2025-03-04 19:30,Normal,21.36,11382783,243136244.9,8309431.5,3.42,0,8309431.5,3.42,-1365934,-0.56,251435680,2514356.80,1
918,Exit long,2025-03-05 18:30,Normal,21.27,12223902,251445664.1,8556731,3.40,0,8556731,3.40,-7089863,-2.82,259992420,2599924.20,3
918,Entry long,2025-03-05 15:30,Normal,20.57,12223902,251445664.1,8556731,3.40,0,8556731,3.40,-7089863,-2.82,259992420,2599924.20,3
919,Exit long,2025-03-07 19:30,Normal,20.18,13326622,260002395.2,8928837,3.43,0,8928837,3.43,-11727427,-4.51,268921250,2689212.50,4
919,Entry long,2025-03-07 15:30,Normal,19.51,13326622,260002395.2,8928837,3.43,0,8928837,3.43,-11727427,-4.51,268921250,2689212.50,4
920,Exit long,2025-03-11 18:30,Normal,17.65,15754613,268931243.9,9137676,3.40,0,9137676,3.40,-9295222,-3.46,278058900,2780589.00,3
920,Entry long,2025-03-11 15:30,Normal,17.07,15754613,268931243.9,9137676,3.40,0,9137676,3.40,-9295222,-3.46,278058900,2780589.00,3
921,Exit long,2025-03-14 14:30,Normal,19.31,14893890,278068926.3,9532090,3.43,0,9532090,3.43,-18021606,-6.48,287591000,2875910.00,12
921,Entry long,2025-03-12 16:30,Normal,18.67,14893890,278068926.3,9532090,3.43,0,9532090,3.43,-18021606,-6.48,287591000,2875910.00,12
922,Exit long,2025-03-17 18:30,Normal,20.66,14394445,287601011.1,9788223,3.40,0,9788223,3.40,-2734944.5,-0.95,297379230,2973792.30,4
922,Entry long,2025-03-17 14:30,Normal,19.98,14394445,287601011.1,9788223,3.40,0,9788223,3.40,-2734944.5,-0.95,297379230,2973792.30,4
923,Exit long,2025-03-19 19:30,Normal,20.91,14707677,297389228.9,10148297,3.41,0,10148297,3.41,-7059685,-2.37,307527550,3075275.50,3
923,Entry long,2025-03-19 16:30,Normal,20.22,14707677,297389228.9,10148297,3.41,0,10148297,3.41,-7059685,-2.37,307527550,3075275.50,3
924,Exit long,2025-03-24 14:30,Normal,20.36,16109876,307537532.8,20459542,6.65,0,20459542,6.65,-1449888.9,-0.47,327987070,3279870.70,5
924,Entry long,2025-03-21 16:30,Normal,19.09,16109876,307537532.8,20459542,6.65,0,20459542,6.65,-1449888.9,-0.47,327987070,3279870.70,5
925,Exit long,2025-03-28 15:30,Normal,16.27,18604485,327997070.5,-25302100,-7.71,0,8930153,2.72,-25302100,-7.71,302685000,3026850.00,4
925,Entry long,2025-03-27 18:30,Normal,17.63,18604485,327997070.5,-25302100,-7.71,0,8930153,2.72,-25302100,-7.71,302685000,3026850.00,4
926,Exit long,2025-03-31 20:30,Normal,15.5,20193127,302694973.7,10298495,3.40,0,10298495,3.40,-3836694.2,-1.27,312983500,3129835.00,4
926,Entry long,2025-03-31 16:30,Normal,14.99,20193127,302694973.7,10298495,3.40,0,10298495,3.40,-3836694.2,-1.27,312983500,3129835.00,4
927,Exit long,2025-04-02 17:30,Normal,16.21,19974057,312993473.2,10785991,3.45,0,10785991,3.45,-13782099,-4.40,323769470,3237694.70,7
